,created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
195,Mon Nov 20 14:25:34 +0000 2023,1.72660772359548e+18,"Si Abang kn sering pakek grab kn ya, kira kira pas udh kerjasama dpt diskon brp?? Atau mungkin GK byrðŸ¤”ðŸ¤”ðŸ¤”ðŸ¤”",0,0,0,0,in,1571353756285139968,1.72660772359548e+18,zs_tbio,https://twitter.com/zs_tbio/status/1726607723595489580
196,Mon Nov 20 14:24:39 +0000 2023,1.72660749083676e+18,Aku nemu promo menarik di Lazada nih. Yuk coba lihat! Nama Produk:  AON 4GB + Kuota Lokal 2.5GB Harga Produk:  Rp27.000 Harga Diskon:  Rp27.000 Beli di siniðŸ‘‰https://t.co/8fmQQlQTA9 #racunbelanja #lazada https://t.co/mioHwQLzkO,0,0,0,0,in,1627115041710530048,1.72660749083676e+18,spill_byaam,https://twitter.com/spill_byaam/status/1726607490836762977
197,Mon Nov 20 14:24:09 +0000 2023,1.72660736732291e+18,Aku nemu promo menarik di Lazada nih. Yuk coba lihat! Nama Produk:  Pulsa Tri 20.000 Harga Produk:  Rp20.500 Harga Diskon:  Rp20.500 Beli di siniðŸ‘‰https://t.co/UEad6bckb3 #racunbelanja #lazada https://t.co/vbhgjiZIiZ,0,0,0,0,in,1627115041710530048,1.72660736732291e+18,spill_byaam,https://twitter.com/spill_byaam/status/1726607367322915321
198,Mon Nov 20 14:23:36 +0000 2023,1.72660722779934e+18,Aku nemu promo menarik di Lazada nih. Yuk coba lihat! Nama Produk:  Hamlin Genevie Blouse Kasual Wanita Lengan Pendek Model Salur Variasi Kerut Tengah Material Cotton ORIGINAL - Black Harga Produk:  Rp1.312.500 Harga Diskon:  Rp509.250 | https://t.co/J6ALyuNfJD,0,0,0,0,in,1566291755997070080,1.72660722779934e+18,vander_valen,https://twitter.com/vander_valen/status/1726607227799343481
199,Mon Nov 20 14:23:32 +0000 2023,1.72660721200781e+18,Aku nemu promo menarik di Lazada nih. Yuk coba lihat! Nama Produk:  Pulsa Tri 25.000 Harga Produk:  Rp25.000 Harga Diskon:  Rp25.000 Beli di siniðŸ‘‰https://t.co/rr4t5x1CjR #racunbelanja #lazada https://t.co/Q6L2RlzDgw,0,0,0,0,in,1627115041710530048,1.72660721200781e+18,spill_byaam,https://twitter.com/spill_byaam/status/1726607212007813454
200,Mon Nov 20 14:23:29 +0000 2023,1.72660719905577e+18,"@aespamart giselle sama winter nya yuk, take dua duanya aku kasih diskon dan ada freebies ofc https://t.co/KwzQmFCje0",0,0,0,0,in,1427189622,1.72660632041207e+18,hyunjinverse_,https://twitter.com/hyunjinverse_/status/1726607199055778269
201,Mon Nov 20 14:23:26 +0000 2023,1.72660718747541e+18,Aku nemu promo menarik di Lazada nih. Yuk coba lihat! Nama Produk:  Hamlin Brielle Atasan Wanita Kemeja Oversize Lengan Panjang Double Pocket Material Linen ORIGINAL - White Harga Produk:  Rp1.445.000 Harga Diskon:  Rp560.660 | https://t.co/9xivnY7V3O,0,0,0,0,in,1566291755997070080,1.72660718747541e+18,vander_valen,https://twitter.com/vander_valen/status/1726607187475415424
202,Mon Nov 20 14:23:11 +0000 2023,1.72660712387297e+18,"guys tadi live aku mati tbtb, kalo linknya diatas gabisa pake link disini yaa  20.11 LIVE ULANG HARI TERAKHIR DISKON 20% BANYAK DISKON HARGA SPECIAL LIVE HANYA SELAMA LIVEâœ¨ SKINCARE MAKEUP FCHAIRCARE BODYCARE DSB:https://t.co/JrD3lzweo7  atau bisa juga langsung klik link produk",1,0,0,0,in,1219172406213799936,1.72658897245197e+18,soeonyoung,https://twitter.com/soeonyoung/status/1726607123872977020
203,Mon Nov 20 14:23:09 +0000 2023,1.7266071138402e+18,Aku nemu promo menarik di Lazada nih. Yuk coba lihat! Nama Produk:  Hamlin Rachel Midi Dress Wanita Karet Pinggang Short Sleeve Floral Motif Material Polyester ORIGINAL - White Harga Produk:  Rp2.105.000 Harga Diskon:  Rp816.740 | https://t.co/DdkjrN8u9x,0,0,0,0,in,1566291755997070080,1.7266071138402e+18,vander_valen,https://twitter.com/vander_valen/status/1726607113840202230
204,Mon Nov 20 14:23:06 +0000 2023,1.72660710316979e+18,Aku nemu promo menarik di Lazada nih. Yuk coba lihat! Nama Produk:  Hamlin Rachel Dress Wanita Model Kemeja Full Kancing Long Sleeve Material Twill Rayon ORIGINAL - Khaki Harga Produk:  Rp2.047.500 Harga Diskon:  Rp794.430 | https://t.co/vUjSUHEsMb,0,0,0,0,in,1566291755997070080,1.72660710316979e+18,vander_valen,https://twitter.com/vander_valen/status/1726607103169794555
205,Mon Nov 20 14:22:59 +0000 2023,1.7266070719726e+18,Aku nemu promo menarik di Lazada nih. Yuk coba lihat! Nama Produk:  Happy 7GB 30 hari + Kuota Lokal 4GB + TikTok 5GB Harga Produk:  Rp32.000 Harga Diskon:  Rp32.000 Beli di siniðŸ‘‰https://t.co/Tn1ke6gjHY #racunbelanja #lazada https://t.co/2hmK2cEIvd,0,0,0,0,in,1627115041710530048,1.7266070719726e+18,spill_byaam,https://twitter.com/spill_byaam/status/1726607071972606420
206,Mon Nov 20 14:22:30 +0000 2023,1.72660694913404e+18,Aku nemu promo menarik di Lazada nih. Yuk coba lihat! Nama Produk:  Pulsa Tri 30.000 Harga Produk:  Rp30.000 Harga Diskon:  Rp30.000 Beli di siniðŸ‘‰https://t.co/5Hbw3WZl0Z #racunbelanja #lazada https://t.co/hfeSPrTgix,0,0,0,0,in,1627115041710530048,1.72660694913404e+18,spill_byaam,https://twitter.com/spill_byaam/status/1726606949134041398
207,Mon Nov 20 14:22:09 +0000 2023,1.72660686172895e+18,ada vc / voucher diskon tokped tokpedia 20k ga? fee berapa? #zonaba #zonauang,0,1,0,0,in,1152406441522690048,1.72660686172895e+18,vosiern,https://twitter.com/vosiern/status/1726606861728956693
208,Mon Nov 20 14:21:59 +0000 2023,1.72660682067092e+18,Aku nemu promo menarik di Lazada nih. Yuk coba lihat! Nama Produk:  Pulsa Tri 40.000 Harga Produk:  Rp40.000 Harga Diskon:  Rp40.000 Beli di siniðŸ‘‰https://t.co/8lz3epfv7E #racunbelanja #lazada https://t.co/39amYquGlJ,0,0,0,0,in,1627115041710530048,1.72660682067092e+18,spill_byaam,https://twitter.com/spill_byaam/status/1726606820670922860
209,Mon Nov 20 14:21:28 +0000 2023,1.72660669212391e+18,Aku nemu promo menarik di Lazada nih. Yuk coba lihat! Nama Produk:  Pulsa Tri 50.000 Harga Produk:  Rp50.000 Harga Diskon:  Rp50.000 Beli di siniðŸ‘‰https://t.co/ZS8igu2cIU #racunbelanja #lazada https://t.co/1SxxBpC31F,0,0,0,0,in,1627115041710530048,1.72660669212391e+18,spill_byaam,https://twitter.com/spill_byaam/status/1726606692123918571
210,Mon Nov 20 14:21:19 +0000 2023,1.72660665123776e+18,TEUMEEEEE..... AKU MAU BIKIN DISKON GEDE GEDEAN...  BUAT CAHOL REBOOT INI ONLY ðŸ’¸70K / CAHOL..!! KALAU TAKE 10 CAHOL BAKAL DAPET PC BARUDAK RANDOM..!!ðŸ˜±ðŸ˜±. SIAPA MAUU?? GASSS LIMITED LOHHHH...,0,0,0,0,in,1484032011388199936,1.72660665123776e+18,hwan_jae_woo,https://twitter.com/hwan_jae_woo/status/1726606651237761156
211,Mon Nov 20 14:20:56 +0000 2023,1.7266065562578e+18,Aku nemu promo menarik di Lazada nih. Yuk coba lihat! Nama Produk:  Happy 30GB 30 hari + Kuota Lokal 10GB + TikTok 5GB Harga Produk:  Rp75.000 Harga Diskon:  Rp75.000 Beli di siniðŸ‘‰https://t.co/hRsHAurQ22 #racunbelanja #lazada https://t.co/RaTxViYKJf,0,0,0,0,in,1627115041710530048,1.7266065562578e+18,spill_byaam,https://twitter.com/spill_byaam/status/1726606556257808730
212,Mon Nov 20 14:20:16 +0000 2023,1.72660638713086e+18,Aku nemu promo menarik di Lazada nih. Yuk coba lihat! Nama Produk:  Pulsa Tri 75.000 Harga Produk:  Rp75.000 Harga Diskon:  Rp75.000 Beli di siniðŸ‘‰https://t.co/36L8GVgykh #racunbelanja #lazada https://t.co/3tfjPMFFmF,0,0,0,0,in,1627115041710530048,1.72660638713086e+18,spill_byaam,https://twitter.com/spill_byaam/status/1726606387130867786
213,Mon Nov 20 14:19:39 +0000 2023,1.72660623481051e+18,Aku nemu promo menarik di Lazada nih. Yuk coba lihat! Nama Produk:  Pulsa Tri 70.000 Harga Produk:  Rp70.000 Harga Diskon:  Rp70.000 Beli di siniðŸ‘‰https://t.co/sK5PBla9no #racunbelanja #lazada https://t.co/KwcCFXCZRW,0,0,0,0,in,1627115041710530048,1.72660623481051e+18,spill_byaam,https://twitter.com/spill_byaam/status/1726606234810519837
214,Mon Nov 20 14:18:58 +0000 2023,1.72660606028976e+18,Aku nemu promo menarik di Lazada nih. Yuk coba lihat! Nama Produk:  Pulsa Smartfren 5.000 Harga Produk:  Rp5.600 Harga Diskon:  Rp5.600 Beli di siniðŸ‘‰https://t.co/L9eIyyqXFs #racunbelanja #lazada https://t.co/sI8X0NGmyr,0,0,0,0,in,1627115041710530048,1.72660606028976e+18,spill_byaam,https://twitter.com/spill_byaam/status/1726606060289761483
215,Mon Nov 20 14:18:52 +0000 2023,1.72660603757337e+18,alfa krn member jd sering dpt diskonðŸ‘,0,0,0,0,in,625532821,1.72660603757337e+18,twntyjunee,https://twitter.com/twntyjunee/status/1726606037573374097
216,Mon Nov 20 14:18:26 +0000 2023,1.72660592693596e+18,Aku nemu promo menarik di Lazada nih. Yuk coba lihat! Nama Produk:  Internet Volume 4GB Harga Produk:  Rp11.000 Harga Diskon:  Rp11.000 Beli di siniðŸ‘‰https://t.co/sCjGnHA5Ey #racunbelanja #lazada https://t.co/FhHGjFrVwO,0,0,0,0,in,1627115041710530048,1.72660592693596e+18,spill_byaam,https://twitter.com/spill_byaam/status/1726605926935966060
217,Mon Nov 20 14:18:25 +0000 2023,1.72660592373155e+18,@GrabID Saya tidak perlu bantuan. Yg perlu bantuan ya driver grabcar krn harus menanggung diskon,0,0,0,0,in,3224880110,1.72657824270503e+18,irmatsamdo,https://twitter.com/irmatsamdo/status/1726605923731554431
218,Mon Nov 20 14:18:24 +0000 2023,1.72660592058587e+18,@bliblidotcom Dapat diskon,0,0,0,0,in,766845766119762944,1.7264516835791e+18,Ikzi_,https://twitter.com/Ikzi_/status/1726605920585871548
219,Mon Nov 20 14:18:10 +0000 2023,1.72660586055278e+18,Fak tau gitu ke seirock ya diskon 99% ðŸ˜­ðŸ˜­ðŸ˜­,0,0,0,0,in,456300712,1.72660586055278e+18,pradikaaaaa,https://twitter.com/pradikaaaaa/status/1726605860552785934
220,Mon Nov 20 14:18:06 +0000 2023,1.72660584165739e+18,ðŸª… [ NOVEMBERIA ] ðŸª…  Beli VIU yang fullgar &amp  ada DISKON? @georquz pilihannya. Cus order ke WAâœ¨  â™¡*:ï½¥ðŸª¼VIU ðŸª¼â˜†ï¾Ÿ.* âŽ™ Private Biasa     Â» 1 bln: 4K | 2 bln: 6K | 3 bln: 8K     âŽ™ Private Anlim     Â» 1 bln: 8K | 2 bln: 12K | 3 bln : 14K  https://t.co/LvTwhdm24u,0,0,0,1,in,785843891270459008,1.72660584165739e+18,habitct,https://twitter.com/habitct/status/1726605841657397664
221,Mon Nov 20 14:17:45 +0000 2023,1.72660575579163e+18,Aku nemu promo menarik di Lazada nih. Yuk coba lihat! Nama Produk:  Pulsa Smartfren 10.000 Harga Produk:  Rp10.500 Harga Diskon:  Rp10.500 Beli di siniðŸ‘‰https://t.co/29PznhhO4K #racunbelanja #lazada https://t.co/bLw3X4cVpC,0,0,0,0,in,1627115041710530048,1.72660575579163e+18,spill_byaam,https://twitter.com/spill_byaam/status/1726605755791638857
222,Mon Nov 20 14:17:41 +0000 2023,1.72660573967286e+18,@skipberat @megelagatigi Disini murcee lagi diskonðŸ‘ðŸ¼,0,1,0,3,in,1514671395078390016,1.72654223055768e+18,bucinnyasyopi,https://twitter.com/bucinnyasyopi/status/1726605739672863098
223,Mon Nov 20 14:17:35 +0000 2023,1.72660571362634e+18,"Garuda Indonesia Travel Fair Digelar di 3 Negara, Tawarkan Diskon Tiket Pesawat sampai 80% https://t.co/qmEc59scXo",0,0,1,0,in,71436318,1.72660571362634e+18,KompasTV,https://twitter.com/KompasTV/status/1726605713626349946
224,Mon Nov 20 14:17:31 +0000 2023,1.72660569678619e+18,@HPanudju84952 enak sih wkwkwk tp ya kek gitu baunya ðŸ˜„ akibat nonton live 11.11 mak. sukur murah (krn banyak diskon),0,1,0,0,in,16204648,1.72659615359949e+18,lydialiem,https://twitter.com/lydialiem/status/1726605696786190765
225,Mon Nov 20 14:17:11 +0000 2023,1.72660561474978e+18,@kochengfs Mungkin dia lapar. :(   Coucou lg diskon nih https://t.co/cgyglw3oE7,0,0,0,0,in,1691852660713090048,1.72646601295312e+18,cwankibaso,https://twitter.com/cwankibaso/status/1726605614749782180
226,Mon Nov 20 14:17:03 +0000 2023,1.72660557856553e+18,"@hwiruz adek gua suka ngepoin monday mistery nya point coffee kan, ehh kebetulan senin ini yg diskon matcha frappe. mayan bgt dr 30k, jadi 16k ðŸ¤£ðŸ¤£ gua jarang beli ruz, gatau yg worth it yg mana aja ðŸ˜…",0,1,0,0,in,317560831,1.7266019245005e+18,Allika_Jun,https://twitter.com/Allika_Jun/status/1726605578565537811
227,Mon Nov 20 14:17:00 +0000 2023,1.72660556836913e+18,"Halo kak lagi nyari layout ready stock ya? Yuk mampir ke @parkyoriii, mulai tanggal 10-21 November semua layout diskon 11% ^^ Payment bisa QRIS ya ðŸ’¸  https://t.co/ZF9SFohs9x",0,0,0,0,in,1391644992968420096,1.72660556836913e+18,parkyoriii,https://twitter.com/parkyoriii/status/1726605568369135648
228,Mon Nov 20 14:16:53 +0000 2023,1.7266055373691e+18,Aku nemu promo menarik di Lazada nih. Yuk coba lihat! Nama Produk:  Internet Volume 9GB / 30 Hari Harga Produk:  Rp16.500 Harga Diskon:  Rp16.500 Beli di siniðŸ‘‰https://t.co/RE3ZYRwpHp #racunbelanja #lazada https://t.co/foQQZ3d5ZL,0,0,0,0,in,1627115041710530048,1.7266055373691e+18,spill_byaam,https://twitter.com/spill_byaam/status/1726605537369104698
229,Mon Nov 20 14:16:03 +0000 2023,1.72660532553993e+18,Aku nemu promo menarik di Lazada nih. Yuk coba lihat! Nama Produk:  Internet Volume 18GB / 30 Hari Harga Produk:  Rp25.000 Harga Diskon:  Rp25.000 Beli di siniðŸ‘‰https://t.co/bLJbsPNk1D #racunbelanja #lazada https://t.co/4KuZF8gyTF,0,0,0,0,in,1627115041710530048,1.72660532553993e+18,spill_byaam,https://twitter.com/spill_byaam/status/1726605325539934555
230,Mon Nov 20 14:15:34 +0000 2023,1.72660520740732e+18,"Beli akhirnya. Harga kalau beli baru up 100k, dapet preloved 55k + diskon Tokopedia 30k. Jadinya 28k aja termasuk admin dan ongkir ... jackpot.",0,0,0,0,in,1442047540015209984,1.72660520740732e+18,amigdalie,https://twitter.com/amigdalie/status/1726605207407325193
231,Mon Nov 20 14:15:21 +0000 2023,1.72660515315406e+18,Shopee Live: Diskon 40rb @ShopeeID. Tonton Enilate live sekarang: https://t.co/TIWrq3YLat https://t.co/eaiYysdPoW,0,0,0,0,in,5673202,1.72660515315406e+18,johanesbrain,https://twitter.com/johanesbrain/status/1726605153154068785
232,Mon Nov 20 14:15:15 +0000 2023,1.72660512641959e+18,Aku nemu promo menarik di Lazada nih. Yuk coba lihat! Nama Produk:  Unlimited Harian 1 Gb 7 Hari Harga Produk:  Rp27.500 Harga Diskon:  Rp27.500 Beli di siniðŸ‘‰https://t.co/AsKbIptqzP #racunbelanja #lazada https://t.co/cAL8mFGvl1,0,0,0,0,in,1627115041710530048,1.72660512641959e+18,spill_byaam,https://twitter.com/spill_byaam/status/1726605126419595542
233,Mon Nov 20 14:15:03 +0000 2023,1.72660507656599e+18,setress betul dapet customer banyak mau banyak minta diskonðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­,0,0,0,0,in,1270723327087130112,1.72660507656599e+18,butterflyweedf_,https://twitter.com/butterflyweedf_/status/1726605076565991547
234,Mon Nov 20 14:14:47 +0000 2023,1.72660500781717e+18,Shopee Live: ðŸŒŸ DISKON 20% CO DI LIVE SEKARANG â€¼ï¸. Tonton nanna_destri live sekarang: https://t.co/WbBtGusgqI https://t.co/RJzLsDIVab,0,0,0,0,in,1315995254835739904,1.72660500781717e+18,AryEko86,https://twitter.com/AryEko86/status/1726605007817179645
235,Mon Nov 20 14:14:46 +0000 2023,1.72660500360609e+18,"@geeerainai Bisa ka, kirim di dm ya",0,0,0,0,in,1502196403388669952,1.7265991588267e+18,diskon100k,https://twitter.com/diskon100k/status/1726605003606090237
236,Mon Nov 20 14:14:25 +0000 2023,1.72660491800037e+18,Aku nemu promo menarik di Lazada nih. Yuk coba lihat! Nama Produk:  Pulsa Smartfren 25.000 Harga Produk:  Rp25.000 Harga Diskon:  Rp25.000 Beli di siniðŸ‘‰https://t.co/9CxyTkCNth #racunbelanja #pulsa #smartfren #lazada https://t.co/A1oqrW1Ov0,0,0,0,0,in,1627115041710530048,1.72660491800037e+18,spill_byaam,https://twitter.com/spill_byaam/status/1726604918000370082
237,Mon Nov 20 14:12:53 +0000 2023,1.72660453039211e+18,@sellkpopfess yu nder di take beli banyak dapet diskon https://t.co/tkXg8uc4If,0,0,0,0,in,1120555216003160064,1.72660155695776e+18,skiestyong,https://twitter.com/skiestyong/status/1726604530392113242
238,Mon Nov 20 14:12:44 +0000 2023,1.72660449312154e+18,Aku nemu promo menarik di Lazada nih. Yuk coba lihat! Nama Produk:  Unlimited Nonstop 12GB 30 Hari Harga Produk:  Rp55.000 Harga Diskon:  Rp55.000 Beli di siniðŸ‘‰https://t.co/ESdJA0O3e1 #racunbelanja #pulsa #smartfren #lazada https://t.co/3y0kDq0P9V,0,0,0,0,in,1627115041710530048,1.72660449312154e+18,spill_byaam,https://twitter.com/spill_byaam/status/1726604493121540258
239,Mon Nov 20 14:12:03 +0000 2023,1.72660432235885e+18,Aku nemu promo menarik di Lazada nih. Yuk coba lihat! Nama Produk:  Hamlin Rachel Dress Wanita Model Kemeja Full Kancing Long Sleeve Material Twill Rayon ORIGINAL - Khaki Harga Produk:  Rp2.047.500 Harga Diskon:  Rp794.430 | https://t.co/olSLAyhUj3,0,0,0,0,in,1566291755997070080,1.72660432235885e+18,vander_valen,https://twitter.com/vander_valen/status/1726604322358854137
240,Mon Nov 20 14:11:54 +0000 2023,1.72660428297011e+18,Aku nemu promo menarik di Lazada nih. Yuk coba lihat! Nama Produk:  Hamlin Rachel Dress Wanita Model Kemeja Full Kancing Long Sleeve Material Twill Rayon ORIGINAL - Khaki Harga Produk:  Rp2.047.500 Harga Diskon:  Rp794.430 | https://t.co/wQDCO7ZDmm,0,0,0,0,in,1566291755997070080,1.72660428297011e+18,vander_valen,https://twitter.com/vander_valen/status/1726604282970112308
241,Mon Nov 20 14:11:45 +0000 2023,1.72660424353115e+18,Aku nemu promo menarik di Lazada nih. Yuk coba lihat! Nama Produk:  Hamlin Rachel Dress Wanita Long Kaftan Traditional Motive Material Jaguar ORIGINAL - Lilac Harga Produk:  Rp2.105.000 Harga Diskon:  Rp816.740 | https://t.co/rBV0TIP9JE,0,0,0,0,in,1566291755997070080,1.72660424353115e+18,vander_valen,https://twitter.com/vander_valen/status/1726604243531157679
242,Mon Nov 20 14:11:35 +0000 2023,1.72660420247305e+18,Aku nemu promo menarik di Lazada nih. Yuk coba lihat! Nama Produk:  Unlimited Harian 700 Mb 28 Hari Harga Produk:  Rp71.500 Harga Diskon:  Rp71.500 Beli di siniðŸ‘‰https://t.co/Gx0wgxoFn0 #racunbelanja #pulsa #smartfren #lazada https://t.co/ryDDjUkuU2,0,0,0,0,in,1627115041710530048,1.72660420247305e+18,spill_byaam,https://twitter.com/spill_byaam/status/1726604202473050299
243,Mon Nov 20 14:11:31 +0000 2023,1.72660418830898e+18,Aku nemu promo menarik di Lazada nih. Yuk coba lihat! Nama Produk:  Jourel Long Pants Celana Panjang Longgar Wanita Comportable Motive Print Zigzag Material Cotton ORIGINAL - Blue Harga Produk:  Rp1.445.000 Harga Diskon:  Rp560.660 | https://t.co/82MylZRWwG,0,0,0,0,in,1566291755997070080,1.72660418830898e+18,vander_valen,https://twitter.com/vander_valen/status/1726604188308983891
244,Mon Nov 20 14:11:17 +0000 2023,1.72660412713499e+18,Aku nemu promo menarik di Lazada nih. Yuk coba lihat! Nama Produk:  Hamlin Rachel Dress Wanita Long Kaftan Traditional Motive Material Jaguar ORIGINAL - Gray Harga Produk:  Rp2.105.000 Harga Diskon:  Rp816.740 | https://t.co/D4qlK4ysYW,0,0,0,0,in,1566291755997070080,1.72660412713499e+18,vander_valen,https://twitter.com/vander_valen/status/1726604127134990548
245,Mon Nov 20 14:11:01 +0000 2023,1.72660406027356e+18,@haymatee Masiii diskon 99%?,0,1,0,0,in,1599069127343150080,1.72660098113018e+18,h3artsforkay,https://twitter.com/h3artsforkay/status/1726604060273562030
246,Mon Nov 20 14:10:58 +0000 2023,1.72660404827785e+18,Aku nemu promo menarik di Lazada nih. Yuk coba lihat! Nama Produk:  Jourel Long Pants Celana Panjang Longgar Wanita Comportable Motive Print Polkadot Material Cotton ORIGINAL - Polkadot Harga Produk:  Rp1.445.000 Harga Diskon:  Rp560.660 | https://t.co/VOAf99zLgA,0,0,0,0,in,1566291755997070080,1.72660404827785e+18,vander_valen,https://twitter.com/vander_valen/status/1726604048277852336
247,Mon Nov 20 14:10:51 +0000 2023,1.72660401982795e+18,Shopee Live: Banjir diskon vocher. Tonton MHALVISTORE_BDG live sekarang: https://t.co/BrROiySN2j https://t.co/OscvoAjuo5,0,0,0,0,in,701169208214727936,1.72660401982795e+18,Asexguitarshop,https://twitter.com/Asexguitarshop/status/1726604019827953917
248,Mon Nov 20 14:10:48 +0000 2023,1.72660400782388e+18,"@onyourj__eno ada ni kak, jeno vm set sama jeno pb intro 160k lagi ada diskon 10%(spesial birthday chenle) ðŸ˜ðŸ˜",0,0,0,0,in,1391091036223510016,1.72621215535853e+18,zieclydp,https://twitter.com/zieclydp/status/1726604007823880609
249,Mon Nov 20 14:10:47 +0000 2023,1.72660400213221e+18,Aku nemu promo menarik di Lazada nih. Yuk coba lihat! Nama Produk:  Hamlin Madoc Short Pants Celana Pendek Kasual Wanita Highwaist Front Pocket Material Cotton ORIGINAL - White Harga Produk:  Rp885.000 Harga Diskon:  Rp343.380 | https://t.co/vzH1RZU4w5,0,0,0,0,in,1566291755997070080,1.72660400213221e+18,vander_valen,https://twitter.com/vander_valen/status/1726604002132210165
250,Mon Nov 20 14:10:37 +0000 2023,1.72660395839811e+18,Aku nemu promo menarik di Lazada nih. Yuk coba lihat! Nama Produk:  Hamlin Asher Sandal Selop Wanita Comfy Kain Indoor Size 36/37 Material Linen ORIGINAL - Red Harga Produk:  Rp822.500 Harga Diskon:  Rp311.234 | https://t.co/zEuc8qTCZo,0,0,0,0,in,1566291755997070080,1.72660395839811e+18,vander_valen,https://twitter.com/vander_valen/status/1726603958398112148
251,Mon Nov 20 14:10:31 +0000 2023,1.72660393428503e+18,Aku nemu promo menarik di Lazada nih. Yuk coba lihat! Nama Produk:  Unlimited Harian 2 Gb 28 Hari Harga Produk:  Rp88.000 Harga Diskon:  Rp88.000 Beli di siniðŸ‘‰https://t.co/JfR2sQOpEi #racunbelanja #pulsa #smartfren #lazada https://t.co/lTr5G9WabI,0,0,0,0,in,1627115041710530048,1.72660393428503e+18,spill_byaam,https://twitter.com/spill_byaam/status/1726603934285037696
252,Mon Nov 20 14:10:25 +0000 2023,1.72660391148911e+18,Aku nemu promo menarik di Lazada nih. Yuk coba lihat! Nama Produk:  Marelli Sepatu Kulit Formal Wanita 4302 Harga Produk:  Rp799.000 Harga Diskon:  Rp329.000 | https://t.co/fbIoQ8Ip5S,0,0,0,0,in,1566291755997070080,1.72660391148911e+18,vander_valen,https://twitter.com/vander_valen/status/1726603911489114594
253,Mon Nov 20 14:10:14 +0000 2023,1.72660386546075e+18,Aku nemu promo menarik di Lazada nih. Yuk coba lihat! Nama Produk:  Hamlin Holly Atasan Kasual Kemeja Wanita 2 Kantong Lengan Pendek Material Rayon ORIGINAL - Coksu Harga Produk:  Rp885.000 Harga Diskon:  Rp343.380 | https://t.co/n0JaAI8dJd,0,0,0,0,in,1566291755997070080,1.72660386546075e+18,vander_valen,https://twitter.com/vander_valen/status/1726603865460756508
254,Mon Nov 20 14:10:03 +0000 2023,1.72660381862717e+18,Aku nemu promo menarik di Lazada nih. Yuk coba lihat! Nama Produk:  Hamlin Jourel Celana Panjang Kasual Kulot Highwaist Wanita Style Kancing Resleting Material Rayon ORIGINAL - Copper chocolate Harga Produk:  Rp880.000 Harga Diskon:  Rp341.440 | https://t.co/MiQ9yk3XKp,0,0,0,0,in,1566291755997070080,1.72660381862717e+18,vander_valen,https://twitter.com/vander_valen/status/1726603818627174825
255,Mon Nov 20 14:09:40 +0000 2023,1.72660372068601e+18,Aku nemu promo menarik di Lazada nih. Yuk coba lihat! Nama Produk:  Hamlin Stella Highwaist Baggy Ripped Jeans Wanita Long Pants Desain Sobek Material Denim ORIGINAL - Blue Harga Produk:  Rp2.105.000 Harga Diskon:  Rp816.740 | https://t.co/ZWX3mqWByd,0,0,0,0,in,1566291755997070080,1.72660372068601e+18,vander_valen,https://twitter.com/vander_valen/status/1726603720686014810
256,Mon Nov 20 14:09:29 +0000 2023,1.7266036739824e+18,Aku nemu promo menarik di Lazada nih. Yuk coba lihat! Nama Produk:  Tasbih Akar Bahar Tali Arus Merah ASLI Original 99 Butir Harga Produk:  Rp450.000 Harga Diskon:  Rp350.000 | https://t.co/QIqffgAXQD,0,0,0,0,in,1566291755997070080,1.7266036739824e+18,vander_valen,https://twitter.com/vander_valen/status/1726603673982406950
257,Mon Nov 20 14:09:05 +0000 2023,1.72660357326458e+18,Aku nemu promo menarik di Lazada nih. Yuk coba lihat! Nama Produk:  Marelli Ankle boots Kulit  Wanita 3102 - Hitam Harga Produk:  Rp1.590.000 Harga Diskon:  Rp1.290.000 | https://t.co/VtKotf4x81,0,0,0,0,in,1566291755997070080,1.72660357326458e+18,vander_valen,https://twitter.com/vander_valen/status/1726603573264580684
258,Mon Nov 20 14:08:55 +0000 2023,1.7266035315983e+18,Aku nemu promo menarik di Lazada nih. Yuk coba lihat! Nama Produk:  Marelli Wanita Ankle Boots Kulit 6518 - Hitam Harga Produk:  Rp1.290.000 Harga Diskon:  Rp699.000 | https://t.co/PUnWb9i1iZ,0,0,0,0,in,1566291755997070080,1.7266035315983e+18,vander_valen,https://twitter.com/vander_valen/status/1726603531598303726
259,Mon Nov 20 14:08:44 +0000 2023,1.72660348790206e+18,Aku nemu promo menarik di Lazada nih. Yuk coba lihat! Nama Produk:  Marelli Sepatu Formal Moccasin Wanita 2330 - Black Harga Produk:  Rp799.000 Harga Diskon:  Rp329.000 | https://t.co/QnLNy0BofN,0,0,0,0,in,1566291755997070080,1.72660348790206e+18,vander_valen,https://twitter.com/vander_valen/status/1726603487902068870
260,Mon Nov 20 14:08:02 +0000 2023,1.72660331041597e+18,Aku nemu promo menarik di Lazada nih. Yuk coba lihat! Nama Produk:  Implora Lipstick Intense Matte Harga Produk:  Rp25.000 Harga Diskon:  Rp25.000 | https://t.co/jOixlSk3JS,0,0,0,0,in,1566291755997070080,1.72660331041597e+18,vander_valen,https://twitter.com/vander_valen/status/1726603310415978775
